osmid,y,x,street_count,highway,geometry
1867168639,34.6923102,135.5134206,3,,POINT (135.5134206 34.6923102)
1867168649,34.692822,135.5134299,4,,POINT (135.5134299 34.692822)
1867168650,34.6929802,135.5191689,4,,POINT (135.5191689 34.6929802)
1867168651,34.6930224,135.5186132,4,,POINT (135.5186132 34.6930224)
1867168652,34.6930586,135.5181165,4,,POINT (135.5181165 34.6930586)
1867168653,34.6930895,135.5176989,3,,POINT (135.5176989 34.6930895)
1867168655,34.6933176,135.5167573,4,,POINT (135.5167573 34.6933176)
1867168659,34.6935306,135.5130373,4,,POINT (135.5130373 34.6935306)
1867168660,34.6935588,135.5126084,3,traffic_signals,POINT (135.5126084 34.6935588)
1867168661,34.6938479,135.511421,3,,POINT (135.511421 34.6938479)
1867168663,34.6941396,135.5187283,4,,POINT (135.5187283 34.6941396)
1867168664,34.6941743,135.5182351,4,,POINT (135.5182351 34.6941743)
1867168667,34.6947826,135.5135225,1,,POINT (135.5135225 34.6947826)
1867168668,34.6951002,135.5183234,4,,POINT (135.5183234 34.6951002)
1867168670,34.6952399,135.5177909,5,,POINT (135.5177909 34.6952399)
1867168671,34.6954241,135.5155221,4,,POINT (135.5155221 34.6954241)
1867168672,34.6954427,135.5150428,4,,POINT (135.5150428 34.6954427)
1867168674,34.6954849,135.5135229,4,,POINT (135.5135229 34.6954849)
1867168675,34.6955031,135.5126367,3,,POINT (135.5126367 34.6955031)
1867168679,34.6960616,135.5150779,4,,POINT (135.5150779 34.6960616)
1867168680,34.6961226,135.5143634,3,,POINT (135.5143634 34.6961226)
1867168681,34.6961875,135.5136992,4,,POINT (135.5136992 34.6961875)
1867168682,34.6965668,135.5151236,4,,POINT (135.5151236 34.6965668)
1867168683,34.6966546,135.5137517,3,,POINT (135.5137517 34.6966546)
1867168684,34.6971558,135.5185697,3,,POINT (135.5185697 34.6971558)
1867168685,34.697273,135.5138036,3,,POINT (135.5138036 34.697273)
1867168686,34.6972941,135.5154722,3,,POINT (135.5154722 34.6972941)
1867168688,34.6974947,135.5124559,3,,POINT (135.5124559 34.6974947)
1867168695,34.69831,135.5155659,4,,POINT (135.5155659 34.69831)
1867168696,34.6984373,135.5136031,3,,POINT (135.5136031 34.6984373)
1867168698,34.6985013,135.5125393,4,,POINT (135.5125393 34.6985013)
1867168704,34.6987159,135.5211874,1,,POINT (135.5211874 34.6987159)
1867168707,34.6987826,135.5187126,4,,POINT (135.5187126 34.6987826)
1867168709,34.6987886,135.5156009,4,,POINT (135.5156009 34.6987886)
1867168724,34.6995345,135.5187972,3,,POINT (135.5187972 34.6995345)
1867168733,34.6997035,135.5159294,3,,POINT (135.5159294 34.6997035)
1867168735,34.6997179,135.5156681,3,,POINT (135.5156681 34.6997179)
1867168739,34.6997724,135.5147489,4,traffic_signals,POINT (135.5147489 34.6997724)
1867168743,34.6998287,135.5137196,4,,POINT (135.5137196 34.6998287)
1867168746,34.6998918,135.5126454,4,,POINT (135.5126454 34.6998918)
1867168769,34.7002826,135.5188316,3,,POINT (135.5188316 34.7002826)
1867168770,34.7003333,135.508347,4,,POINT (135.508347 34.7003333)
1867168772,34.7003957,135.5077425,4,,POINT (135.5077425 34.7003957)
1867168773,34.7004293,135.5165917,4,,POINT (135.5165917 34.7004293)
1867168775,34.7004637,135.5160322,4,,POINT (135.5160322 34.7004637)
1867168784,34.7006476,135.5129138,1,,POINT (135.5129138 34.7006476)
1867168785,34.7006608,135.5127097,1,,POINT (135.5127097 34.7006608)
1867168807,34.7011288,135.5129518,4,,POINT (135.5129518 34.7011288)
1867168820,34.7013816,135.5174012,4,,POINT (135.5174012 34.7013816)
1867168821,34.7014601,135.5161285,4,,POINT (135.5161285 34.7014601)
1867168826,34.7015242,135.5149109,4,traffic_signals,POINT (135.5149109 34.7015242)
1867168831,34.7016234,135.5129908,4,,POINT (135.5129908 34.7016234)
1867168854,34.7023879,135.5062766,4,,POINT (135.5062766 34.7023879)
1867168860,34.7025197,135.5168797,4,traffic_signals,POINT (135.5168797 34.7025197)
1867168861,34.7025535,135.5162371,4,,POINT (135.5162371 34.7025535)
1867168862,34.702562,135.517742,4,traffic_signals,POINT (135.517742 34.702562)
1867168863,34.7026076,135.5150245,3,traffic_signals,POINT (135.5150245 34.7026076)
1867168874,34.7026243,135.5147022,3,,POINT (135.5147022 34.7026243)
1867168876,34.7026616,135.5122268,3,,POINT (135.5122268 34.7026616)
1867168882,34.7027126,135.5130032,4,traffic_signals,POINT (135.5130032 34.7027126)
1868090584,34.7003999,135.4817318,3,,POINT (135.4817318 34.7003999)
1868090587,34.7016578,135.4872036,4,traffic_signals,POINT (135.4872036 34.7016578)
1868090590,34.7020738,135.4857267,3,,POINT (135.4857267 34.7020738)
1868090591,34.7020887,135.4841032,3,,POINT (135.4841032 34.7020887)
1868090595,34.7023439,135.4873811,3,,POINT (135.4873811 34.7023439)
1868090598,34.7031314,135.4836573,4,,POINT (135.4836573 34.7031314)
1868090599,34.7031881,135.4854773,4,,POINT (135.4854773 34.7031881)
1868090600,34.7032885,135.4873038,4,traffic_signals,POINT (135.4873038 34.7032885)
1868090603,34.7034895,135.485005,3,traffic_signals,POINT (135.485005 34.7034895)
1868090604,34.7035292,135.4864832,3,,POINT (135.4864832 34.7035292)
1868090606,34.7035538,135.4848764,3,,POINT (135.4848764 34.7035538)
1868090609,34.7036313,135.4852329,3,,POINT (135.4852329 34.7036313)
1868090610,34.7036805,135.4873297,3,,POINT (135.4873297 34.7036805)
1868090611,34.7036648,135.4851093,3,,POINT (135.4851093 34.7036648)
1868090613,34.7038087,135.4834119,3,,POINT (135.4834119 34.7038087)
1868090614,34.7038167,135.4843934,3,,POINT (135.4843934 34.7038167)
1868090615,34.7040267,135.4909147,3,traffic_signals,POINT (135.4909147 34.7040267)
1868090616,34.7041371,135.482511,3,,POINT (135.482511 34.7041371)
1868090620,34.7042654,135.483249,4,,POINT (135.483249 34.7042654)
1868090625,34.7045804,135.4840641,4,,POINT (135.4840641 34.7045804)
1868090627,34.704708,135.4873875,5,traffic_signals,POINT (135.4873875 34.704708)
1868090628,34.7047472,135.4830614,4,,POINT (135.4830614 34.7047472)
1868090629,34.7048392,135.4847339,4,,POINT (135.4847339 34.7048392)
1868090631,34.7050075,135.4838436,4,,POINT (135.4838436 34.7050075)
1868090633,34.7051085,135.4828589,3,,POINT (135.4828589 34.7051085)
1868090638,34.7052299,135.4859701,3,traffic_signals,POINT (135.4859701 34.7052299)
1868090641,34.7053388,135.4891655,3,,POINT (135.4891655 34.7053388)
1868090643,34.7055626,135.4826058,4,traffic_signals,POINT (135.4826058 34.7055626)
1868090645,34.70583,135.4834457,4,,POINT (135.4834457 34.70583)
1868090653,34.706718,135.4819184,3,,POINT (135.4819184 34.706718)
1868090656,34.706942,135.4885749,4,,POINT (135.4885749 34.706942)
1868090659,34.7070542,135.4816367,3,,POINT (135.4816367 34.7070542)
1868090666,34.7076261,135.482569,3,,POINT (135.482569 34.7076261)
1868090668,34.7078677,135.4871218,3,,POINT (135.4871218 34.7078677)
1868090671,34.7081404,135.4863751,3,,POINT (135.4863751 34.7081404)
1868090673,34.7084625,135.4919063,3,,POINT (135.4919063 34.7084625)
1868090674,34.7084992,135.4922985,4,,POINT (135.4922985 34.7084992)
1868090675,34.708555,135.4930892,3,,POINT (135.4930892 34.708555)
1868090677,34.7086828,135.4852416,3,,POINT (135.4852416 34.7086828)
1868090680,34.7091489,135.4851436,3,,POINT (135.4851436 34.7091489)
1868090686,34.7098039,135.4938471,4,,POINT (135.4938471 34.7098039)
1868090689,34.7100094,135.4865733,3,,POINT (135.4865733 34.7100094)
1868090696,34.7109268,135.4935152,3,,POINT (135.4935152 34.7109268)
1868090697,34.7109541,135.4945031,4,,POINT (135.4945031 34.7109541)
1868090701,34.7109773,135.4901542,4,traffic_signals,POINT (135.4901542 34.7109773)
1868090707,34.7112421,135.4911452,3,,POINT (135.4911452 34.7112421)
1868090711,34.7115205,135.490957,3,,POINT (135.490957 34.7115205)
1868090713,34.7116362,135.4892504,3,,POINT (135.4892504 34.7116362)
1868090715,34.7118446,135.4900441,3,,POINT (135.4900441 34.7118446)
1868090716,34.7119817,135.4907741,4,,POINT (135.4907741 34.7119817)
1868090718,34.7121123,135.4900098,3,,POINT (135.4900098 34.7121123)
1868090724,34.7124797,135.4906663,3,,POINT (135.4906663 34.7124797)
1868090727,34.7126681,135.4938664,3,traffic_signals,POINT (135.4938664 34.7126681)
1868090730,34.7128943,135.4947491,3,,POINT (135.4947491 34.7128943)
1868090732,34.7131031,135.4917496,3,,POINT (135.4917496 34.7131031)
1893125227,34.7030843,135.4828647,3,,POINT (135.4828647 34.7030843)
1893125231,34.7039258,135.4899626,3,,POINT (135.4899626 34.7039258)
1893125233,34.7042028,135.4828819,3,,POINT (135.4828819 34.7042028)
1893125255,34.7046241,135.4883014,4,,POINT (135.4883014 34.7046241)
1893125481,34.706477,135.487644,3,,POINT (135.487644 34.706477)
1893377594,34.6950914,135.5030682,3,traffic_signals,POINT (135.5030682 34.6950914)
1893377605,34.6952067,135.507087,5,traffic_signals,POINT (135.507087 34.6952067)
1893377659,34.6956788,135.5032768,3,,POINT (135.5032768 34.6956788)
1893377663,34.6957212,135.5057151,3,traffic_signals,POINT (135.5057151 34.6957212)
1893377685,34.6960037,135.5050294,1,,POINT (135.5050294 34.6960037)
1893377707,34.6964635,135.503657,3,,POINT (135.503657 34.6964635)
1893377712,34.6965559,135.5053722,4,,POINT (135.5053722 34.6965559)
1893377713,34.6967152,135.5028635,4,,POINT (135.5028635 34.6967152)
1893377716,34.6968899,135.5043953,4,,POINT (135.5043953 34.6968899)
1893377717,34.6970634,135.5038629,4,,POINT (135.5038629 34.6970634)
1893377718,34.6972779,135.5030514,3,,POINT (135.5030514 34.6972779)
1893377719,34.6974735,135.5017362,3,,POINT (135.5017362 34.6974735)
1893377733,34.697875,135.5069201,3,,POINT (135.5069201 34.697875)
1893377746,34.6981564,135.4913833,4,traffic_signals,POINT (135.4913833 34.6981564)
1893377752,34.6988434,135.5069756,4,,POINT (135.5069756 34.6988434)
1893377756,34.6991049,135.4906976,3,,POINT (135.4906976 34.6991049)
1893377757,34.6991853,135.4939613,3,,POINT (135.4939613 34.6991853)
1893377760,34.699526,135.4934888,4,,POINT (135.4934888 34.699526)
1893377763,34.6996509,135.5034801,4,traffic_signals,POINT (135.5034801 34.6996509)
1893377765,34.6996967,135.5040928,4,traffic_signals,POINT (135.5040928 34.6996967)
1893377767,34.6997644,135.5051703,3,,POINT (135.5051703 34.6997644)
1893377768,34.6997689,135.5052536,3,,POINT (135.5052536 34.6997689)
1893377772,34.6998129,135.506089,4,traffic_signals,POINT (135.506089 34.6998129)
1893377778,34.6998902,135.5070052,4,,POINT (135.5070052 34.6998902)
1893377780,34.6999469,135.5077411,4,,POINT (135.5077411 34.6999469)
1893377788,34.7001748,135.5040221,4,,POINT (135.5040221 34.7001748)
1893377800,34.7003459,135.50693,4,,POINT (135.50693 34.7003459)
1893377818,34.7006695,135.5039214,4,traffic_signals,POINT (135.5039214 34.7006695)
1893377822,34.7007416,135.5050763,4,,POINT (135.5050763 34.7007416)
1893377828,34.7007975,135.5059484,3,,POINT (135.5059484 34.7007975)
1893377918,34.7010498,135.5020721,4,,POINT (135.5020721 34.7010498)
1893377997,34.7013399,135.5029049,4,,POINT (135.5029049 34.7013399)
1893378021,34.7014065,135.5037673,4,,POINT (135.5037673 34.7014065)
1893378037,34.7014828,135.5042247,3,,POINT (135.5042247 34.7014828)
1893378058,34.7015515,135.5049739,5,traffic_signals,POINT (135.5049739 34.7015515)
1893378060,34.7017062,135.5058229,3,,POINT (135.5058229 34.7017062)
1893378069,34.7015868,135.5063817,4,traffic_signals,POINT (135.5063817 34.7015868)
1893378155,34.7021056,135.5020264,4,,POINT (135.5020264 34.7021056)
1893378176,34.702245,135.5036531,3,,POINT (135.5036531 34.702245)
1894099424,34.6899835,135.490455,4,traffic_signals,POINT (135.490455 34.6899835)
1894099432,34.6920349,135.5166264,3,,POINT (135.5166264 34.6920349)
1894099466,34.6947614,135.5050875,4,traffic_signals,POINT (135.5050875 34.6947614)
1894099470,34.6947587,135.5149801,4,,POINT (135.5149801 34.6947587)
1894099485,34.6953024,135.5170027,4,,POINT (135.5170027 34.6953024)
1894099486,34.6958804,135.5170928,4,,POINT (135.5170928 34.6958804)
1894099487,34.6960243,135.5034426,3,,POINT (135.5034426 34.6960243)
1894099492,34.696264,135.5026195,3,,POINT (135.5026195 34.696264)
1894099521,34.697036,135.5171938,4,traffic_signals,POINT (135.5171938 34.697036)
1894099525,34.6971777,135.517204,4,traffic_signals,POINT (135.517204 34.6971777)
1894099544,34.6978091,135.505421,3,,POINT (135.505421 34.6978091)
1894099550,34.6981182,135.5035156,3,,POINT (135.5035156 34.6981182)
1894099551,34.6981898,135.5173003,4,,POINT (135.5173003 34.6981898)
1894099627,34.6996252,135.51728,4,traffic_signals,POINT (135.51728 34.6996252)
1894099690,34.7003674,135.5173381,4,,POINT (135.5173381 34.7003674)
1894099708,34.7009371,135.4855745,3,,POINT (135.4855745 34.7009371)
1894099715,34.7010304,135.4846503,3,,POINT (135.4846503 34.7010304)
1894099735,34.7013064,135.4856409,3,,POINT (135.4856409 34.7013064)
1894099805,34.7033801,135.5164896,3,,POINT (135.5164896 34.7033801)
1894116308,34.6951868,135.5022644,3,,POINT (135.5022644 34.6951868)
1894116344,34.6958265,135.5024769,4,,POINT (135.5024769 34.6958265)
1894116435,34.6963139,135.5040974,1,,POINT (135.5040974 34.6963139)
1894129546,34.692271,135.5190983,3,,POINT (135.5190983 34.692271)
1894129548,34.6933712,135.5158736,4,,POINT (135.5158736 34.6933712)
1894129557,34.6943177,135.5159571,4,,POINT (135.5159571 34.6943177)
1894129563,34.6945297,135.5193323,4,,POINT (135.5193323 34.6945297)
1894129566,34.6947486,135.5160093,4,,POINT (135.5160093 34.6947486)
1894129575,34.695375,135.5160611,4,,POINT (135.5160611 34.695375)
1894129607,34.6959578,135.5161477,4,,POINT (135.5161477 34.6959578)
1894129726,34.6977871,135.5083707,3,,POINT (135.5083707 34.6977871)
1894129746,34.6987566,135.5084405,4,,POINT (135.5084405 34.6987566)
1894129782,34.6995494,135.5083883,4,,POINT (135.5083883 34.6995494)
1894129783,34.6999487,135.5083563,4,,POINT (135.5083563 34.6999487)
1894129844,34.7012508,135.5026375,3,,POINT (135.5026375 34.7012508)
1894129861,34.7016863,135.5076791,4,traffic_signals,POINT (135.5076791 34.7016863)
1894129862,34.7016873,135.502461,3,,POINT (135.502461 34.7016873)
1894129864,34.7017358,135.5082546,3,,POINT (135.5082546 34.7017358)
1894524468,34.7042011,135.4842316,4,,POINT (135.4842316 34.7042011)
1894524557,34.7044115,135.48492,3,,POINT (135.48492 34.7044115)
1894524653,34.7060598,135.4841178,3,,POINT (135.4841178 34.7060598)
1894524731,34.7075306,135.4925206,3,,POINT (135.4925206 34.7075306)
1894524852,34.7088651,135.4952888,3,,POINT (135.4952888 34.7088651)
1894524880,34.7091863,135.4921743,3,,POINT (135.4921743 34.7091863)
1894524883,34.7095889,135.4920943,3,,POINT (135.4920943 34.7095889)
1906134835,34.696615,135.5143963,4,,POINT (135.5143963 34.696615)
1906134843,34.6972212,135.5144804,4,traffic_signals,POINT (135.5144804 34.6972212)
1906134850,34.6973544,135.514495,4,traffic_signals,POINT (135.514495 34.6973544)
1906135086,34.7017841,135.5037101,3,,POINT (135.5037101 34.7017841)
1906165561,34.7019976,135.5161763,2,,POINT (135.5161763 34.7019976)
1906165565,34.7021218,135.5139057,2,,POINT (135.5139057 34.7021218)
1906166199,34.7065516,135.5052493,3,,POINT (135.5052493 34.7065516)
1906195786,34.7024483,135.507674,4,,POINT (135.507674 34.7024483)
1906195787,34.7025056,135.5089764,3,,POINT (135.5089764 34.7025056)
1906195795,34.7027763,135.5091321,4,,POINT (135.5091321 34.7027763)
1906195808,34.702961,135.5107796,3,,POINT (135.5107796 34.702961)
1906477072,34.6972417,135.5162902,3,traffic_signals,POINT (135.5162902 34.6972417)
1906477073,34.6982523,135.5163891,4,,POINT (135.5163891 34.6982523)
1906477078,34.6996703,135.5165246,4,,POINT (135.5165246 34.6996703)
1906477113,34.7009841,135.5059226,4,traffic_signals,POINT (135.5059226 34.7009841)
1906477145,34.7014308,135.5166853,3,,POINT (135.5166853 34.7014308)
1906477179,34.7028838,135.5035104,1,,POINT (135.5035104 34.7028838)
1906477207,34.7035332,135.5056337,3,,POINT (135.5056337 34.7035332)
1906477231,34.7037764,135.5034266,3,,POINT (135.5034266 34.7037764)
1906477438,34.7045995,135.5062524,3,,POINT (135.5062524 34.7045995)
1906477556,34.7048989,135.5052897,3,,POINT (135.5052897 34.7048989)
1906477567,34.7049469,135.5054237,3,,POINT (135.5054237 34.7049469)
1906477582,34.7049849,135.5062277,3,,POINT (135.5062277 34.7049849)
1906783964,34.7011329,135.5066327,3,,POINT (135.5066327 34.7011329)
1908490275,34.7026853,135.5039799,1,,POINT (135.5039799 34.7026853)
1914913094,34.7009871,135.5029953,3,,POINT (135.5029953 34.7009871)
1914913097,34.7010664,135.5038342,4,,POINT (135.5038342 34.7010664)
1914913104,34.7011839,135.5024404,3,,POINT (135.5024404 34.7011839)
1914913106,34.7011714,135.5050241,3,,POINT (135.5050241 34.7011714)
1914913383,34.7023744,135.5059767,3,traffic_signals,POINT (135.5059767 34.7023744)
1914913588,34.7028249,135.505295,3,,POINT (135.505295 34.7028249)
1914913604,34.7028551,135.5055912,3,,POINT (135.5055912 34.7028551)
1914913623,34.7028772,135.5057285,3,,POINT (135.5057285 34.7028772)
1914913672,34.7029304,135.5061868,3,,POINT (135.5061868 34.7029304)
1914913774,34.7031548,135.5052312,3,,POINT (135.5052312 34.7031548)
1914913785,34.7032076,135.5055393,3,,POINT (135.5055393 34.7032076)
1914913788,34.7032318,135.505676,3,,POINT (135.505676 34.7032318)
1914913794,34.7033021,135.5061207,3,,POINT (135.5061207 34.7033021)
1915001871,34.7011049,135.5042815,3,,POINT (135.5042815 34.7011049)
1915002131,34.701788,135.5058095,3,,POINT (135.5058095 34.701788)
1915187985,34.699112,135.5041553,3,,POINT (135.5041553 34.699112)
1915187986,34.6991403,135.5035035,3,,POINT (135.5035035 34.6991403)
1915188304,34.7005895,135.5059775,3,,POINT (135.5059775 34.7005895)
1915188326,34.7006558,135.5068612,3,,POINT (135.5068612 34.7006558)
1915189000,34.7022775,135.5040281,3,,POINT (135.5040281 34.7022775)
1915284620,34.6993148,135.5052993,3,,POINT (135.5052993 34.6993148)
1918155538,34.6978313,135.5076426,4,traffic_signals,POINT (135.5076426 34.6978313)
1918155539,34.6987937,135.507669,4,,POINT (135.507669 34.6987937)
1918155554,34.7016965,135.485731,4,,POINT (135.485731 34.7016965)
1918155556,34.7039684,135.5015975,4,,POINT (135.5015975 34.7039684)
1918155558,34.7076003,135.5122654,4,,POINT (135.5122654 34.7076003)
1918155567,34.7149727,135.5106493,4,traffic_signals,POINT (135.5106493 34.7149727)
1918155568,34.7170034,135.5111276,3,,POINT (135.5111276 34.7170034)
1918155569,34.7170227,135.5121793,4,,POINT (135.5121793 34.7170227)
1918273850,34.7114107,135.5118253,3,,POINT (135.5118253 34.7114107)
1918273939,34.7119581,135.5118457,3,,POINT (135.5118457 34.7119581)
1918274629,34.7135627,135.5115733,3,,POINT (135.5115733 34.7135627)
1918274631,34.7135757,135.5111682,3,,POINT (135.5111682 34.7135757)
1918391019,34.7078381,135.5157008,4,,POINT (135.5157008 34.7078381)
1918391024,34.7083496,135.5142006,3,,POINT (135.5142006 34.7083496)
1918391032,34.7090379,135.5134459,4,,POINT (135.5134459 34.7090379)
1918391088,34.709975,135.5150057,3,,POINT (135.5150057 34.709975)
1918597949,34.7084636,135.5132644,3,,POINT (135.5132644 34.7084636)
1918598019,34.7088909,135.5156086,3,,POINT (135.5156086 34.7088909)
1918598614,34.7136952,135.5123306,3,,POINT (135.5123306 34.7136952)
1918598616,34.71376,135.5118245,3,,POINT (135.5118245 34.71376)
1918598878,34.7150668,135.5119009,3,,POINT (135.5119009 34.7150668)
1918598888,34.7152521,135.5119673,3,,POINT (135.5119673 34.7152521)
1918598890,34.7152683,135.5147961,3,,POINT (135.5147961 34.7152683)
1918598926,34.7154941,135.5140149,3,,POINT (135.5140149 34.7154941)
1918598929,34.715502,135.5148753,3,,POINT (135.5148753 34.715502)
1918598932,34.7155509,135.5157426,3,,POINT (135.5157426 34.7155509)
1926733667,34.7163249,135.5106626,3,,POINT (135.5106626 34.7163249)
1949017197,34.7014992,135.5094311,3,motorway_junction,POINT (135.5094311 34.7014992)
1950983332,34.7078664,135.5168018,1,,POINT (135.5168018 34.7078664)
1956775860,34.696402,135.5110064,4,traffic_signals,POINT (135.5110064 34.696402)
1956775891,34.6947853,135.5111398,3,traffic_signals,POINT (135.5111398 34.6947853)
1956775901,34.6955438,135.5111225,3,traffic_signals,POINT (135.5111225 34.6955438)
1956775910,34.6974641,135.5110189,5,traffic_signals,POINT (135.5110189 34.6974641)
1956775924,34.6947874,135.5110413,4,traffic_signals,POINT (135.5110413 34.6947874)
1958418392,34.7069181,135.4892569,4,,POINT (135.4892569 34.7069181)
1958418407,34.706971,135.4876765,3,,POINT (135.4876765 34.706971)
1958418424,34.7070636,135.4910167,3,,POINT (135.4910167 34.7070636)
1958418496,34.7074396,135.4893711,3,,POINT (135.4893711 34.7074396)
1958418509,34.707443,135.4902033,3,,POINT (135.4902033 34.707443)
1958418511,34.7074468,135.4909792,3,,POINT (135.4909792 34.7074468)
1958418555,34.7075896,135.4924266,3,,POINT (135.4924266 34.7075896)
1958418629,34.7079314,135.4916317,3,,POINT (135.4916317 34.7079314)
1958418697,34.7080388,135.4923608,3,,POINT (135.4923608 34.7080388)
1958418794,34.7080872,135.4901938,3,,POINT (135.4901938 34.7080872)
1958419008,34.7087711,135.4914387,3,,POINT (135.4914387 34.7087711)
1958419009,34.7094898,135.4911884,4,,POINT (135.4911884 34.7094898)
1969178833,34.7135625,135.496454,4,,POINT (135.496454 34.7135625)
1969178835,34.7137355,135.4949871,3,,POINT (135.4949871 34.7137355)
1969178840,34.7138488,135.4935268,3,,POINT (135.4935268 34.7138488)
1969178855,34.7140409,135.4962757,3,,POINT (135.4962757 34.7140409)
1969178860,34.714139,135.4948615,4,traffic_signals,POINT (135.4948615 34.714139)
1969178976,34.7149468,135.5033802,3,,POINT (135.5033802 34.7149468)
1972321907,34.7143482,135.5002201,3,,POINT (135.5002201 34.7143482)
1972321918,34.7152384,135.5003962,3,,POINT (135.5003962 34.7152384)
1972321921,34.7153143,135.5015804,3,,POINT (135.5015804 34.7153143)
1972321935,34.7154226,135.4985281,3,,POINT (135.4985281 34.7154226)
1972321942,34.7155153,135.5089326,3,,POINT (135.5089326 34.7155153)
1972321945,34.7155474,135.5115611,3,,POINT (135.5115611 34.7155474)
1972321947,34.7155468,135.4991864,4,,POINT (135.4991864 34.7155468)
1972322003,34.71585,135.5002899,3,,POINT (135.5002899 34.71585)
1972322017,34.7161663,135.5011775,3,,POINT (135.5011775 34.7161663)
1972322019,34.7163017,135.5118635,3,,POINT (135.5118635 34.7163017)
1972322020,34.7164269,135.5018968,3,,POINT (135.5018968 34.7164269)
1974691704,34.7158397,135.5021368,3,,POINT (135.5021368 34.7158397)
1974691914,34.7164551,135.5024743,3,,POINT (135.5024743 34.7164551)
1974691950,34.7164908,135.5031158,3,,POINT (135.5031158 34.7164908)
1984374871,34.7164841,135.5151486,3,,POINT (135.5151486 34.7164841)
1984374872,34.7164905,135.5144394,3,,POINT (135.5144394 34.7164905)
1984374906,34.7177676,135.5162511,3,,POINT (135.5162511 34.7177676)
1984374909,34.7177673,135.5158354,3,,POINT (135.5158354 34.7177673)
1984375125,34.7181179,135.5153542,3,,POINT (135.5153542 34.7181179)
1984375382,34.7187324,135.5161935,3,,POINT (135.5161935 34.7187324)
1985361155,34.7028495,135.5116266,4,,POINT (135.5116266 34.7028495)
2005577323,34.6920947,135.5152428,3,,POINT (135.5152428 34.6920947)
2005577324,34.6924929,135.5166742,3,,POINT (135.5166742 34.6924929)
2005577325,34.6925722,135.5157922,4,,POINT (135.5157922 34.6925722)
2005577327,34.6926474,135.5152885,4,,POINT (135.5152885 34.6926474)
2005577328,34.6927241,135.5148019,4,,POINT (135.5148019 34.6927241)
2005577329,34.6927803,135.5142376,4,,POINT (135.5142376 34.6927803)
2005577331,34.6929348,135.5118322,3,,POINT (135.5118322 34.6929348)
2005577332,34.6947553,135.5154733,4,,POINT (135.5154733 34.6947553)
2005577339,34.6964261,135.5171372,4,,POINT (135.5171372 34.6964261)
2005577340,34.6964964,135.5161966,4,,POINT (135.5161966 34.6964964)
2005577415,34.7028323,135.5176129,3,,POINT (135.5176129 34.7028323)
2005577435,34.7036051,135.5125249,4,,POINT (135.5125249 34.7036051)
2007423390,34.6922015,135.5141972,3,,POINT (135.5141972 34.6922015)
2007423392,34.693538,135.5197321,3,,POINT (135.5197321 34.693538)
2007423393,34.6940251,135.5203499,3,,POINT (135.5203499 34.6940251)
2007423394,34.6941069,135.5143532,3,,POINT (135.5143532 34.6941069)
2007423395,34.6941002,135.5192867,4,,POINT (135.5192867 34.6941002)
2007423398,34.6947678,135.5144105,3,,POINT (135.5144105 34.6947678)
2007423399,34.6948233,135.5102843,3,,POINT (135.5102843 34.6948233)
2007423400,34.694863,135.5096269,4,traffic_signals,POINT (135.5096269 34.694863)
2007423403,34.6949696,135.5199138,3,,POINT (135.5199138 34.6949696)
2007423404,34.6950019,135.5193709,3,,POINT (135.5193709 34.6950019)
2007423405,34.6950417,135.5188445,4,,POINT (135.5188445 34.6950417)
2007423407,34.6954633,135.514453,4,,POINT (135.514453 34.6954633)
2007423409,34.6955755,135.5096363,4,traffic_signals,POINT (135.5096363 34.6955755)
2007423410,34.695604,135.5093081,4,,POINT (135.5093081 34.695604)
2007423411,34.6961006,135.5145194,3,,POINT (135.5145194 34.6961006)
2007423413,34.6963705,135.5092627,3,,POINT (135.5092627 34.6963705)
2007423414,34.6964105,135.5075567,3,,POINT (135.5075567 34.6964105)
2027547124,34.6974035,135.5138146,3,,POINT (135.5138146 34.6974035)
2027547282,34.6984149,135.5139163,3,,POINT (135.5139163 34.6984149)
2029513521,34.6976458,135.5103,3,,POINT (135.5103 34.6976458)
2029513601,34.6999558,135.510306,3,,POINT (135.510306 34.6999558)
2029771520,34.7027882,135.5018718,4,,POINT (135.5018718 34.7027882)
2029771524,34.7028597,135.5017706,3,,POINT (135.5017706 34.7028597)
2041651242,34.6989159,135.5136413,4,,POINT (135.5136413 34.6989159)
2041651269,34.6989847,135.5125764,4,,POINT (135.5125764 34.6989847)
2041651355,34.6993496,135.51368,4,,POINT (135.51368 34.6993496)
2041651365,34.6994109,135.5126078,4,,POINT (135.5126078 34.6994109)
2043343841,34.6979364,135.5145565,4,,POINT (135.5145565 34.6979364)
2043343848,34.697991,135.5138793,3,,POINT (135.5138793 34.697991)
2045693475,34.6858247,135.4823386,3,,POINT (135.4823386 34.6858247)
2045693479,34.6865361,135.4841903,3,,POINT (135.4841903 34.6865361)
2055550880,34.6965822,135.5124293,2,,POINT (135.5124293 34.6965822)
2055550882,34.696749,135.5137582,3,,POINT (135.5137582 34.696749)
2085426299,34.6978168,135.5163438,4,,POINT (135.5163438 34.6978168)
2289992373,34.7082804,135.5147633,3,,POINT (135.5147633 34.7082804)
2289992374,34.7089056,135.5148881,3,,POINT (135.5148881 34.7089056)
2290248899,34.7076197,135.5109813,1,crossing,POINT (135.5109813 34.7076197)
2290248902,34.7076218,135.5107293,1,crossing,POINT (135.5107293 34.7076218)
2290871771,34.7082231,135.5152316,3,,POINT (135.5152316 34.7082231)
